Código;Matrícula;Fecha Matriculación;Marca;Modelo;Tipo;Variante;Clasificación medioambiental;Combustible;Cilindrada;Potencia;Número de Plazas;Fecha inicio de prestación del servicio de taxi;Eurotaxi;Régimen Especial;Fecha extracción dato
1571707;2754LBV;15/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;21/10/2019;NO;No;;;18/06/2024
1572930;4747LCC;29/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;31/10/2019;NO;No;;;18/06/2024
1601512;6781LGP;02/06/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;22/06/2020;NO;No;;;18/06/2024
1738012;5564LCJ;08/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;10/04/2024;NO;NO;;;18/06/2024
1572017;6092LBW;17/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;23/10/2019;NO;No;;;18/06/2024
1573198;2868LCB;28/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;06/11/2019;NO;No;;;18/06/2024
1574629;8275LCK;13/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;20/11/2019;NO;No;;;18/06/2024
1575715;3402LCS;26/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;29/11/2019;NO;No;;;18/06/2024
1574627;9641LCJ;11/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;20/11/2019;NO;No;;;18/06/2024
1575947;0233LCS;25/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;02/12/2019;NO;No;;;18/06/2024
1602992;8243LGW;18/06/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;29/06/2020;NO;No;;;18/06/2024
1614594;1631LLG;26/11/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;22/01/2021;NO;No;;;18/06/2024
1638148;1039LMK;28/01/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;26/05/2021;NO;No;;;18/06/2024
1580078;8176LCV;28/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;17/01/2020;NO;No;;;18/06/2024
1577391;4324LDC;11/12/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;18/12/2019;NO;No;;;18/06/2024
1576102;9131LCT;27/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;04/12/2019;NO;No;;;18/06/2024
1575684;6619LCP;21/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;29/11/2019;NO;No;;;18/06/2024
1642605;9865LNH;25/03/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;18/08/2021;NO;NO;;;18/06/2024
1575292;9796LCM;19/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;27/11/2019;NO;No;;;18/06/2024
1609935;1888LKH;07/10/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;14/10/2020;NO;No;;;18/06/2024
1615351;7480LLH;30/11/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;27/01/2021;NO;No;;;18/06/2024
1613392;4452LLF;26/11/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;11/12/2020;NO;No;;;18/06/2024
1572896;0337LBY;22/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;31/10/2019;NO;No;;;18/06/2024
1571060;9677LBR;08/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;14/10/2019;NO;No;;;18/06/2024
1576112;3428LCS;26/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;04/12/2019;NO;No;;;18/06/2024
1640739;9867LNH;25/03/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;25/06/2021;NO;NO;;;18/06/2024
1614155;3049LLG;27/11/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;30/12/2020;NO;No;;;18/06/2024
1641358;9045LBZ;25/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;09/07/2021;NO;NO;;;18/06/2024
1641133;9271LNH;25/03/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;07/07/2021;NO;NO;;;18/06/2024
1637899;4995LMT;24/02/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;21/05/2021;NO;No;;;18/06/2024
1575873;4228LCV;28/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;02/12/2019;NO;No;;;18/06/2024
1573547;7092LCD;30/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;07/11/2019;NO;No;;;18/06/2024
1576110;3415LCS;26/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;04/12/2019;NO;No;;;18/06/2024
1572042;8635LBW;18/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;23/10/2019;NO;No;;;18/06/2024
1573723;4429LBZ;24/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;11/11/2019;NO;No;;;18/06/2024
1635882;4964LMT;24/02/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;21/04/2021;NO;No;;;18/06/2024
1601777;9306LGL;26/05/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;24/06/2020;NO;No;;;18/06/2024
1575686;5750LCR;25/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;29/11/2019;NO;No;;;18/06/2024
1574438;9689LCJ;11/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;18/11/2019;NO;No;;;18/06/2024
1574288;8010LCJ;08/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;15/11/2019;NO;No;;;18/06/2024
1613227;4439LLF;26/11/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;09/12/2020;NO;No;;;18/06/2024
1575304;2252LCN;19/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;27/11/2019;NO;No;;;18/06/2024
1603391;2932LGZ;24/06/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;03/07/2020;NO;No;;;18/06/2024
1612907;5907LLC;23/11/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;02/12/2020;NO;No;;;18/06/2024
1572477;8994LBY;23/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;28/10/2019;NO;No;;;18/06/2024
1601223;1434LGJ;12/05/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;17/06/2020;NO;No;;;18/06/2024
1575301;9583LCN;20/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;27/11/2019;NO;No;;;18/06/2024
1574500;0017LBZ;24/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;18/11/2019;NO;No;;;18/06/2024
1570678;2532LBL;27/09/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;09/10/2019;NO;No;;;18/06/2024
1605408;6503LGV;15/06/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;15/07/2020;NO;No;;;18/06/2024
1574061;4514LCH;05/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;13/11/2019;NO;No;;;18/06/2024
1718239;8086LBV;16/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;15/11/2023;NO;NO;;;18/06/2024
1635207;0995LMK;28/01/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;09/04/2021;NO;No;;;18/06/2024
1605762;8847LHR;17/07/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;22/07/2020;NO;No;;;18/06/2024
1572480;4777LBX;21/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;28/10/2019;NO;No;;;18/06/2024
1574910;3307LCM;15/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;25/11/2019;NO;No;;;18/06/2024
1572261;2662LBW;17/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;25/10/2019;NO;No;;;18/06/2024
1639934;4970LMT;24/02/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;11/06/2021;NO;No;;;18/06/2024
1637897;4966LMT;24/02/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;21/05/2021;NO;No;;;18/06/2024
1641129;9919LNH;25/03/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;07/07/2021;NO;NO;;;18/06/2024
1573028;8715LBZ;25/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;04/11/2019;NO;No;;;18/06/2024
1638640;4968LMT;24/02/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;02/06/2021;NO;No;;;18/06/2024
1638361;4967LMT;24/02/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;28/05/2021;NO;No;;;18/06/2024
1572933;4746LCC;29/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;31/10/2019;NO;No;;;18/06/2024
1637567;4969LMT;24/02/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;21/05/2021;NO;No;;;18/06/2024
1574254;2188LCJ;07/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;15/11/2019;NO;No;;;18/06/2024
1614152;3035LLG;27/11/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;30/12/2020;NO;No;;;18/06/2024
1571330;9628LBS;10/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;16/10/2019;NO;No;;;18/06/2024
1613139;5906LLC;23/11/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;04/12/2020;NO;No;;;18/06/2024
1575717;3418LCS;26/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;29/11/2019;NO;No;;;18/06/2024
1575472;7713LCP;21/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;27/11/2019;NO;No;;;18/06/2024
1571327;6376LBT;14/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;16/10/2019;NO;No;;;18/06/2024
1635810;1030LMK;28/01/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;21/04/2021;NO;No;;;18/06/2024
1571596;6380LBT;14/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;18/10/2019;NO;No;;;18/06/2024
1578127;8437LDB;10/12/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;23/12/2019;NO;No;;;18/06/2024
1637339;5009LMT;24/02/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;14/05/2021;NO;No;;;18/06/2024
1605304;5091LHJ;06/07/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;15/07/2020;NO;No;;;18/06/2024
1572273;7989LBV;16/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;25/10/2019;NO;No;;;18/06/2024
1601113;5207LGH;30/04/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;17/06/2020;NO;No;;;18/06/2024
1574004;4176LCH;05/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;13/11/2019;NO;No;;;18/06/2024
1637233;4990LMT;24/02/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;12/05/2021;NO;No;;;18/06/2024
1574006;5014LCC;29/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;13/11/2019;NO;No;;;18/06/2024
1570690;8598LBK;27/09/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;09/10/2019;NO;No;;;18/06/2024
1600193;5786LFZ;03/03/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;06/03/2020;NO;No;;;18/06/2024
1608995;3358LJX;18/09/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;25/09/2020;NO;No;;;18/06/2024
1614917;7474LLH;30/11/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;22/01/2021;NO;No;;;18/06/2024
1638862;4974LMT;24/02/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;04/06/2021;NO;No;;;18/06/2024
1611716;9090LKP;28/10/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;13/11/2020;NO;No;;;18/06/2024
1601408;3087LGL;25/05/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;19/06/2020;NO;No;;;18/06/2024
1605392;7941LHH;03/07/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;17/07/2020;NO;No;;;18/06/2024
1641688;0071LNZ;28/04/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;16/07/2021;NO;NO;;;18/06/2024
1576124;5952LCR;25/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;04/12/2019;NO;No;;;18/06/2024
1574469;5742LCL;14/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;25/11/2019;NO;No;;;18/06/2024
1574644;3636LCL;14/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;20/11/2019;NO;No;;;18/06/2024
1573592;1867LCH;05/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;08/11/2019;NO;No;;;18/06/2024
1641791;9912LNH;25/03/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;21/07/2021;NO;NO;;;18/06/2024
1575776;0086LCT;26/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;29/11/2019;NO;No;;;18/06/2024
1571435;4198LBT;11/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;16/10/2019;NO;No;;;18/06/2024
1574901;4857LCM;18/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;22/11/2019;NO;No;;;18/06/2024
1634411;1029LMK;28/01/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;26/03/2021;NO;No;;;18/06/2024
1607703;8622LJF;06/08/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;26/08/2020;NO;No;;;18/06/2024
1572280;8513LBX;22/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;25/10/2019;NO;No;;;18/06/2024
1633904;1003LMK;28/01/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;17/03/2021;NO;No;;;18/06/2024
1640861;9870LNH;25/03/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;30/06/2021;NO;NO;;;18/06/2024
1575326;0344LCN;19/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;27/11/2019;NO;No;;;18/06/2024
1613500;4440LLF;26/11/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;16/12/2020;NO;No;;;18/06/2024
1606381;4917LHT;22/07/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;29/07/2020;NO;No;;;18/06/2024
1571359;9646LBS;10/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;16/10/2019;NO;No;;;18/06/2024
1575175;2578LCR;22/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;27/11/2019;NO;No;;;18/06/2024
1577947;1654LCZ;03/12/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;23/12/2019;NO;No;;;18/06/2024
1578293;7612LDG;18/12/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;26/12/2019;NO;No;;;18/06/2024
1571711;6524LBV;16/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;21/10/2019;NO;No;;;18/06/2024
1614961;7476LLH;30/11/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;20/01/2021;NO;No;;;18/06/2024
1581074;5238LDY;21/01/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;27/01/2020;NO;No;;;18/06/2024
1570682;2065LBP;02/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;09/10/2019;NO;No;;;18/06/2024
1637901;4953LMT;24/02/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;21/05/2021;NO;No;;;18/06/2024
1574292;9590LCJ;11/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;15/11/2019;NO;No;;;18/06/2024
1576114;7895LCT;27/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;04/12/2019;NO;No;;;18/06/2024
1572906;0911LCB;25/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;31/10/2019;NO;No;;;18/06/2024
1642002;9907LNH;25/03/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;28/07/2021;NO;NO;;;18/06/2024
1613972;4437LLF;26/11/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;23/12/2020;NO;No;;;18/06/2024
1574665;8281LCK;13/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;20/11/2019;NO;No;;;18/06/2024
1577809;1455LDB;05/12/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;20/12/2019;NO;No;;;18/06/2024
1633392;1006LMK;28/01/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;05/03/2021;NO;No;;;18/06/2024
1614078;3040LLG;27/11/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;28/12/2020;NO;No;;;18/06/2024
1609932;1806LKH;07/10/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;14/10/2020;NO;No;;;18/06/2024
1575584;4888LCJ;08/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;27/11/2019;NO;No;;;18/06/2024
1603398;4272LGZ;24/06/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;29/06/2020;NO;No;;;18/06/2024
1575474;9128LCP;22/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;27/11/2019;NO;No;;;18/06/2024
1573401;8920LCG;04/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;07/11/2019;NO;No;;;18/06/2024
1640631;9857LNH;25/03/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;23/06/2021;NO;No;;;18/06/2024
1575311;9744LCM;19/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;27/11/2019;NO;No;;;18/06/2024
1571340;9502LBS;10/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;16/10/2019;NO;No;;;18/06/2024
1642644;9855LNH;25/03/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;20/08/2021;NO;NO;;;18/06/2024
1571608;7904LBV;16/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;18/10/2019;NO;No;;;18/06/2024
1611725;0071LKD;30/09/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;13/11/2020;NO;No;;;18/06/2024
1571606;7723LBT;14/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;18/10/2019;NO;No;;;18/06/2024
1577821;8006LDD;13/12/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;20/12/2019;NO;No;;;18/06/2024
1600955;4321LGF;13/03/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;15/06/2020;NO;No;;;18/06/2024
1640909;9934LNH;25/03/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;02/07/2021;NO;NO;;;18/06/2024
1605676;2080LHM;10/07/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;17/07/2020;NO;No;;;18/06/2024
1599938;3597LFS;24/02/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;04/03/2020;NO;No;;;18/06/2024
1601911;5420LGS;09/06/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;26/06/2020;NO;No;;;18/06/2024
1608506;0247LJW;15/09/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;18/09/2020;NO;No;;;18/06/2024
1573221;6268LCD;30/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;08/11/2019;NO;No;;;18/06/2024
1606368;2513LHX;27/07/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;29/07/2020;NO;No;;;18/06/2024
1573542;6985LCD;30/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;07/11/2019;NO;No;;;18/06/2024
1634294;1001LMK;28/01/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;24/03/2021;NO;No;;;18/06/2024
1573030;6650LBZ;25/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;04/11/2019;NO;No;;;18/06/2024
1613142;4436LLF;26/11/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;04/12/2020;NO;No;;;18/06/2024
1577148;6345LDC;12/12/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;16/12/2019;NO;No;;;18/06/2024
1601518;7773LGM;28/05/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;22/06/2020;NO;No;;;18/06/2024
1642076;0075LNZ;28/04/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;30/07/2021;NO;NO;;;18/06/2024
1573126;6269LCD;30/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;06/11/2019;NO;No;;;18/06/2024
1613498;4446LLF;26/11/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;16/12/2020;NO;No;;;18/06/2024
1601326;5680LGL;25/05/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;19/06/2020;NO;No;;;18/06/2024
1607847;4784LJM;26/08/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;28/08/2020;NO;No;;;18/06/2024
1639940;4959LMT;24/02/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;11/06/2021;NO;No;;;18/06/2024
1571801;3362LBV;15/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;21/10/2019;NO;No;;;18/06/2024
1576993;6589LCM;18/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;13/12/2019;NO;No;;;18/06/2024
1571616;6529LBV;16/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;18/10/2019;NO;No;;;18/06/2024
1576127;1789LCX;29/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;04/12/2019;NO;No;;;18/06/2024
1575384;0195LCN;19/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;27/11/2019;NO;No;;;18/06/2024
1606997;1678LJF;05/08/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;12/08/2020;NO;No;;;18/06/2024
1601484;3317LGC;09/03/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;24/06/2020;NO;No;;;18/06/2024
1614575;7462LLH;30/11/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;08/01/2021;NO;No;;;18/06/2024
1641541;4965LMT;24/02/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;14/07/2021;NO;NO;;;18/06/2024
1576708;4103LCW;28/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;11/12/2019;NO;No;;;18/06/2024
1641545;0056LNZ;28/04/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;14/07/2021;NO;NO;;;18/06/2024
1641793;0067LNZ;28/04/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;21/07/2021;NO;NO;;;18/06/2024
1606749;4355LHY;29/07/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;05/08/2020;NO;No;;;18/06/2024
1571363;7300LBP;03/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;16/10/2019;NO;No;;;18/06/2024
1722211;8511LBX;22/10/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;10/01/2024;NO;NO;;;18/06/2024
1641185;9946LNH;25/03/2021;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;07/07/2021;NO;NO;;;18/06/2024
1610887;5424LGT;16/06/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;11/11/2020;NO;No;;;18/06/2024
1575779;4655LCN;19/11/2019;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;29/11/2019;NO;No;;;18/06/2024
1580470;2577LDV;10/01/2020;SEAT;LEON ST;5F;FDHFAX0V;ECO;M: GNC;1498;96;5;20/01/2020;NO;No;;;18/06/2024
